statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT09;September;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT09;September;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT09;September;DINSG;Deutschland insgesamt;DG;Deutschland;94,8;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT09;September;DINSG;Deutschland insgesamt;DG;Deutschland;92,7;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT03;März;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT03;März;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT03;März;DINSG;Deutschland insgesamt;DG;Deutschland;99,6;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT03;März;DINSG;Deutschland insgesamt;DG;Deutschland;101,5;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT05;Mai;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT05;Mai;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT05;Mai;DINSG;Deutschland insgesamt;DG;Deutschland;100,0;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT05;Mai;DINSG;Deutschland insgesamt;DG;Deutschland;100,4;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT01;Januar;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT01;Januar;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT01;Januar;DINSG;Deutschland insgesamt;DG;Deutschland;92,0;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT01;Januar;DINSG;Deutschland insgesamt;DG;Deutschland;96,3;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT08;August;DINSG;Deutschland insgesamt;DG;Deutschland;5,1;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT08;August;DINSG;Deutschland insgesamt;DG;Deutschland;7,1;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT08;August;DINSG;Deutschland insgesamt;DG;Deutschland;107,1;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT08;August;DINSG;Deutschland insgesamt;DG;Deutschland;98,6;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT06;Juni;DINSG;Deutschland insgesamt;DG;Deutschland;0,5;%;VST074;in
