statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;4_variable_code;4_variable_label;4_variable_attribute_code;4_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-9;Sprache, Literatur, Wirtschaft, Medien, Kunst etc.;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF051;Arbeiter und Angestellte;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-7;Unternehmensorg., Buchhaltung, Recht, Verwaltung;4541;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF03;Beamte;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-6;Kaufm. DL, Warenhandel, Vertrieb, Hotel, Tourismus;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-0;Militär;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-5;Verkehr, Logistik, Schutz und Sicherheit;15;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;;Insgesamt;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-6;Kaufm. DL, Warenhandel, Vertrieb, Hotel, Tourismus;5032;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-0;Militär;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-5;Verkehr, Logistik, Schutz und Sicherheit;45;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;;Insgesamt;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-2;Rohstoffgewinnung, Produktion und Fertigung;1548;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF03;Beamte;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-1;Land-, Forst- und Tierwirtschaft und Gartenbau;11;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-8;Gesundheit, Soziales, Lehre und Erziehung;466;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;;Insgesamt;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-2;Rohstoffgewinnung, Produktion und Fertigung;6360;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-5;Verkehr, Logistik, Schutz und Sicherheit;53;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-4;Naturwissenschaft, Geografie und Informatik;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF07;Auszubildende;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-6;Kaufm. DL, Warenhandel, Vertrieb, Hotel, Tourismus;173;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF03;Beamte;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-9;Sprache, Literatur, Wirtschaft, Medien, Kunst etc.;6;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF07;Auszubildende;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-7;Unternehmensorg., Buchhaltung, Recht, Verwaltung;138;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-5;Verkehr, Logistik, Schutz und Sicherheit;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF051;Arbeiter und Angestellte;KB10A1;Berufsbereiche (KB2010), 1-Steller;KB10-7;Unternehmensorg., Buchhaltung, Recht, Verwaltung;2377;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-83;Erziehung, soziale u. hauswirt. Berufe, Theologie;9;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF03;Beamte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-92;Werbung, Marketing, kaufm., redakt. Medienberufe;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF051;Arbeiter und Angestellte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-84;Lehrende und ausbildende Berufe;392;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;;Insgesamt;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-93;Produktdesign, Kunsthandwerk, Musikinstrumentenbau;137;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF03;Beamte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-28;Textil- und Lederberufe;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF07;Auszubildende;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-63;Tourismus-, Hotel- und Gaststättenberufe;15;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-84;Lehrende und ausbildende Berufe;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;;Insgesamt;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-29;Lebensmittelherstellung und -verarbeitung;900;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-62;Verkaufsberufe;32;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF07;Auszubildende;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-94;Darstellende und unterhaltende Berufe;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF051;Arbeiter und Angestellte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-51;Verkehrs-, Logistikberufe (außer Fahrzeugführung);617;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF07;Auszubildende;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-91;Geistes-, Gesellschafts-, Wirtschaftswissensch.;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-72;Finanzdienstl. Rechnungswesen, Steuerberatung;56;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;;Insgesamt;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-82;Nichtmed. Gesundheit, Körperpfl., Medizintechnik;1167;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF051;Arbeiter und Angestellte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-73;Berufe in Recht und Verwaltung;274;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-84;Lehrende und ausbildende Berufe;20;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF03;Beamte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-01;Angehörige der regulären Streitkräfte;155;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-73;Berufe in Recht und Verwaltung;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;;Insgesamt;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-26;Mechatronik-, Energie- und Elektroberufe;1208;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-51;Verkehrs-, Logistikberufe (außer Fahrzeugführung);/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-41;Mathematik-, Biologie-, Chemie- und Physikberufe;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-73;Berufe in Recht und Verwaltung;42;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF07;Auszubildende;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-81;Medizinische Gesundheitsberufe;201;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-61;Einkaufs-, Vertriebs- und Handelsberufe;26;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF051;Arbeiter und Angestellte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-41;Mathematik-, Biologie-, Chemie- und Physikberufe;440;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-42;Geologie-, Geografie- und Umweltschutzberufe;7;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-84;Lehrende und ausbildende Berufe;15;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-62;Verkaufsberufe;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-54;Reinigungsberufe;16;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-93;Produktdesign, Kunsthandwerk, Musikinstrumentenbau;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-62;Verkaufsberufe;68;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF07;Auszubildende;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-92;Werbung, Marketing, kaufm., redakt. Medienberufe;18;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-29;Lebensmittelherstellung und -verarbeitung;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF03;Beamte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-63;Tourismus-, Hotel- und Gaststättenberufe;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-72;Finanzdienstl. Rechnungswesen, Steuerberatung;26;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF03;Beamte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-25;Maschinen- und Fahrzeugtechnikberufe;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF051;Arbeiter und Angestellte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-52;Führer von Fahrzeug- und Transportgeräten;1215;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-53;Schutz-, Sicherheits- und Überwachungsberufe;7;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-24;Metallerzeugung und -bearbeitung, Metallbauberufe;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;STBERUF07;Auszubildende;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-27;Techn. Entwickl.-, Konstr.-, Produktionssteuerung;24;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-51;Verkehrs-, Logistikberufe (außer Fahrzeugführung);/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-73;Berufe in Recht und Verwaltung;13;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF07;Auszubildende;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-28;Textil- und Lederberufe;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;;Insgesamt;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-24;Metallerzeugung und -bearbeitung, Metallbauberufe;89;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-82;Nichtmed. Gesundheit, Körperpfl., Medizintechnik;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-61;Einkaufs-, Vertriebs- und Handelsberufe;62;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;BERST1;Stellung im Beruf;;Insgesamt;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-91;Geistes-, Gesellschafts-, Wirtschaftswissensch.;165;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-41;Mathematik-, Biologie-, Chemie- und Physikberufe;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-51;Verkehrs-, Logistikberufe (außer Fahrzeugführung);23;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;BERST1;Stellung im Beruf;STBERUF03;Beamte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-94;Darstellende und unterhaltende Berufe;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF051;Arbeiter und Angestellte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-82;Nichtmed. Gesundheit, Körperpfl., Medizintechnik;203;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
12211;Mikrozensus;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;BERST1;Stellung im Beruf;STBERUF03;Beamte;KB10A2;Berufshauptgruppen (KB2010), 2-Steller;KB10-52;Führer von Fahrzeug- und Transportgeräten;/;1000;ERW041;Erwerbstätige aus Hauptwohnsitzhaushalten
