statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2024-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHLAND01;Landesbereich;2672,9;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2022-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHBUND01;Bundesbereich;525,7;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2024-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHKOMM01;Kommunaler Bereich;1799,5;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2022-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHKOMM01;Kommunaler Bereich;1701,5;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2016-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;;Insgesamt;4689,0;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2018-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHBUND01;Bundesbereich;496,3;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2021-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;;Insgesamt;5095,6;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2023-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;VSISOZIAL01;Sozialversicherung;377,6;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2023-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHLAND01;Landesbereich;2628,9;1000;BES003;Beschäftigte im öffentlichen Dienst
74111;Personalstandstatistik des öffentlichen Dienstes;STAG;Stichtag;2020-06-30;DINSG;Deutschland insgesamt;DG;Deutschland;BESBR2;Beschäftigungsbereich;BEREICHBUND01;Bundesbereich;509,9;1000;BES003;Beschäftigte im öffentlichen Dienst
